58.6004714966 54.9143142700 64.2944564819 3
79.3418121338 30.6275939941 8.0320472717 1
43.4237251282 20.0778388977 34.3293800354 1
99.4482269287 6.2845587730 59.6268959045 1
25.7800254822 74.0199508667 90.5762329102 0
31.0779609680 77.5459060669 36.7453498840 2
97.6901779175 93.5934219360 80.0044097900 3
2.6880440712 89.3255462646 20.8128700256 2
53.5647468567 82.0060348511 5.1581249237 2
59.9966697693 15.7826719284 22.6855487823 1
76.0114059448 74.3831481934 77.5998611450 3
40.3058662415 53.7249641418 8.2274541855 2
48.3379135132 97.1486892700 28.3052959442 2
82.6672897339 96.5969161987 34.5898551941 3
42.2941856384 22.3769416809 8.6098051071 2
32.8704185486 53.4548988342 86.1557159424 0
69.6157684326 51.1450843811 79.7491302490 3
49.6201820374 53.8331260681 69.0746765137 0
70.4330520630 7.3978686333 51.0807113647 1
75.5911788940 67.3945388794 66.8633804321 3
98.2767257690 43.4059448242 41.2465286255 1
75.8765869141 83.7118072510 94.9714889526 3
84.1040420532 32.0497245789 92.1201858521 1
12.4093360901 14.7170152664 88.7170944214 0
46.9991874695 57.0111999512 11.0940380096 2
55.6089935303 89.8816223145 64.5489425659 3
41.7647056580 59.4973907471 15.6940221786 2
21.5138378143 9.1175727844 69.5271453857 0
90.5885162354 79.5506210327 76.9250183105 3
41.6692276001 55.1417999268 44.3195533752 2
8.5326080322 53.4185295105 87.7254943848 0
49.7791404724 29.2951202393 71.4373016357 0
44.7506332397 13.3991603851 3.4870271683 2
36.8708114624 25.8084945679 18.2040424347 2
25.5879077911 72.8076858521 75.2152404785 0
36.6819458008 28.4166774750 65.0968704224 0
1.2308887243 70.1813888550 24.5942554474 2
16.9249095917 91.6952285767 33.7118263245 2
86.4520645142 82.2837448120 13.2624540329 3
63.3770751953 23.9529647827 68.4042587280 1
7.6966257095 32.4855728149 21.8227882385 2
95.4221191406 82.2647094727 51.1179084778 3
66.8594207764 27.0153465271 64.5170669556 1
70.3464508057 63.8861579895 90.3255615234 3
88.5504989624 89.4740676880 63.1332473755 3
63.7657394409 26.1560134888 91.5499267578 1
28.8626022339 27.3868999481 61.7313156128 0
53.4568557739 44.3118133545 53.4265327454 1
87.1686859131 30.7638702393 35.7102737427 1
0.4311393499 94.1409454346 59.6632347107 0
68.8353958130 1.8375704288 92.1488113403 1
90.6581802368 97.2596893311 74.4135284424 3
41.7760925293 64.1191101074 1.4288690090 2
6.2931566238 34.4655647278 65.3150253296 0
96.6187210083 23.0160598755 54.7890892029 1
59.7519683838 86.7817993164 80.9451065063 3
51.3018913269 15.6443996429 8.3320064545 2
13.0332069397 69.1012573242 52.6438179016 0
66.4597396851 56.2699432373 83.4076843262 3
2.1700162888 56.7010803223 77.5486373901 0
61.8332557678 25.5364780426 79.3862075806 1
53.9820671082 16.1946620941 76.6458969116 1
28.3955898285 57.9707565308 40.7650108337 2
29.8244590759 64.2639083862 75.2305755615 0
95.1394882202 60.8826293945 98.2466430664 3
49.9285774231 20.6345958710 85.0284347534 1
30.8736839294 71.9364852905 0.6728344560 2
39.2056884766 84.9696960449 69.7740936279 3
91.8495025635 51.4294395447 26.0440349579 2
75.2572021484 53.5994529724 82.7451171875 3
52.8058357239 15.4327096939 8.2815971375 2
32.1920394897 69.4147796631 24.4762592316 2
8.8379364014 97.8103713989 82.4470138550 0
49.6029472351 27.6348266602 46.7109222412 1
24.8335266113 22.7743110657 7.5935525894 2
23.0801620483 72.7028884888 28.2281494141 2
8.1085968018 3.5765719414 0.1646388769 2
8.7814311981 42.7822608948 85.1343307495 0
78.5555267334 34.6317672729 36.5637702942 1
4.5995583534 9.8889684677 90.1632232666 0
87.3446731567 62.6948013306 5.5959367752 2
95.6262741089 94.8868484497 75.0107116699 3
20.1025314331 3.7247798443 72.8210830688 0
2.5495455265 53.3277282715 0.4559065104 2
49.2604675293 78.1612548828 23.2302188873 2
56.8540229797 1.2414150238 95.9331130981 1
85.0821685791 9.3500118256 99.5096817017 1
85.2468109131 18.1314430237 42.2919425964 1
70.3811492920 96.6869659424 76.9237136841 3
6.9449172020 1.2865256071 86.8126831055 0
97.1081466675 88.6312026978 49.5074806213 3
2.7040817738 84.2574691772 44.3943214417 0
77.7147979736 4.3600068092 48.1191024780 1
50.5358772278 6.9095520973 1.4468318224 2
50.9917793274 56.1700210571 79.6080856323 0
74.2220001221 13.0240421295 80.8494949341 1
70.1551055908 98.1062088013 90.1995086670 3
69.6647872925 83.3530197144 8.3309555054 3
11.9567289352 53.7341651917 5.0179224014 2
88.8804397583 60.6790847778 6.3044481277 2
75.6931152344 57.7872276306 94.9356460571 3
25.2005996704 60.4913063049 79.1931228638 0
69.5949249268 38.2061042786 83.5531311035 1
17.7140274048 88.7419738770 90.4626846313 0
19.1608600616 39.7337570190 46.6327056885 0
98.7689437866 13.9557600021 59.6567459106 1
79.6184387207 84.1108703613 57.7629547119 3
69.8179550171 53.7756576538 41.1159782410 3
78.1489105225 65.7323837280 94.8501434326 3
83.1668319702 54.6128273010 55.5292243958 3
89.4712829590 30.3059425354 13.3164539337 1
84.4069290161 55.5065383911 73.8077621460 3
63.6000518799 25.1014652252 12.0138654709 1
47.1531829834 42.8154907227 0.7558435202 2
37.6158676147 61.9763488770 40.4896011353 2
84.2485733032 60.7452926636 54.4453620911 3
43.9053192139 40.3637390137 38.5562286377 2
1.6682767868 10.1816911697 92.3318862915 0
42.7842559814 88.3306045532 58.0642700195 3
37.6343994141 71.4974365234 12.6770954132 2
93.1636276245 60.9687156677 42.9830360413 3
6.4800815582 45.3756446838 98.4895782471 0
80.2878417969 8.9756984711 23.5910415649 1
92.3017120361 56.1288833618 66.4065399170 3
93.0575561523 93.7447509766 28.3828830719 3
33.5471534729 77.9933242798 89.1281814575 0
87.9925155640 21.8986434937 29.4919166565 1
26.5487461090 23.5669212341 39.6736068726 2
18.8806324005 66.3511734009 28.0042076111 2
76.9449081421 3.9855771065 99.5016403198 1
89.6219940186 97.1492080688 60.4703559875 3
32.6050376892 3.6292858124 5.8460011482 2
31.0946140289 83.9171295166 14.8217010498 2
54.6856575012 76.2188339233 70.9505844116 3
21.0921897888 69.2763900757 64.6953353882 0
49.4750747681 2.8235459328 42.6886634827 1
38.6032524109 90.8160629272 64.5873107910 3
68.0951690674 17.3648109436 88.1542282104 1
7.7687730789 36.2454452515 54.5054016113 0
35.7729835510 13.1903467178 58.4909782410 1
35.2746238708 2.8123459816 55.6401863098 1
95.7449798584 35.4173851013 59.2694702148 1
1.5909817219 66.5119934082 43.1865997314 0
16.4126815796 21.1976547241 19.4054374695 2
87.3632659912 42.2898445129 88.6818313599 1
52.0586013794 91.7649154663 91.5053710938 3
94.7472610474 30.3681697845 82.3214416504 1
59.3345718384 98.4633407593 99.6862487793 3
47.4887962341 6.2321090698 35.9316902161 1
1.9941996336 42.0050926208 49.1220397949 0
60.4851799011 77.2797164917 51.9343872070 3
16.1253643036 73.0246963501 87.3517684937 0
75.3948364258 74.6156768799 53.8637619019 3
18.5814342499 91.0283584595 75.0614166260 0
37.9868698120 78.3916244507 17.3512630463 2
26.6687011719 30.4502277374 9.1161813736 2
18.1740760803 25.1974945068 39.4843521118 0
0.4955146313 84.5320663452 37.9476890564 2
0.1817633808 32.0208625793 44.1797981262 0
36.1134567261 34.0150642395 86.1848907471 0
85.2354965210 94.5002441406 63.4645996094 3
37.1698799133 10.6256055832 36.4892959595 2
24.5216464996 86.0204391479 11.1049728394 2
78.3854141235 4.6018748283 2.1333310604 1
53.4468307495 42.5887451172 80.5249557495 0
70.7980957031 69.2574462891 10.9751853943 3
79.9142761230 87.4315261841 36.1726799011 3
19.3986244202 87.9270401001 20.7047424316 2
57.3463134766 88.1088027954 52.7256088257 3
1.5261076689 24.2222595215 86.7406692505 0
87.7109909058 9.4577531815 81.2409057617 1
51.1755943298 46.6276321411 91.8665084839 0
87.6648864746 71.1492767334 77.8869476318 3
98.7698593140 49.5346946716 82.4888305664 3
0.9031941891 2.9815239906 25.0775718689 2
81.4281539917 73.7796173096 94.3350219727 3
92.4033355713 53.6938896179 81.7665481567 3
28.5760135651 73.0925216675 69.6935882568 0
49.2807579041 30.4388313293 57.8023910522 1
2.0063612461 31.9649372101 82.0246505737 0
88.7470245361 19.6759319305 91.4824066162 1
69.9879379272 70.8515319824 38.1100387573 3
61.8544464111 58.5164184570 9.2593193054 2
39.7413978577 57.2862815857 58.7940101624 0
22.2302207947 58.1894760132 61.7755355835 0
47.3077964783 39.6176261902 35.5551528931 2
41.6428184509 32.0209579468 89.2490463257 0
23.4093666077 60.5969734192 62.3415641785 0
93.1029586792 9.8777313232 92.7803955078 1
50.9053459167 11.8840923309 24.7453346252 2
32.9300003052 0.6311190128 44.4212684631 1
24.4124050140 70.6190490723 15.2727928162 2
62.5224456787 32.4734954834 73.7892074585 1
71.7817687988 72.2148895264 31.0754928589 3
30.5757751465 94.4451141357 89.2649688721 0
92.3513107300 41.7529067993 28.8825931549 1
27.9064693451 83.3957290649 60.9035568237 0
17.1555137634 6.8050928116 21.5005264282 2
79.4970779419 99.9080505371 31.3782577515 3
72.2774734497 50.8133964539 43.2623519897 3
97.0228118896 83.7434005737 43.8934669495 3
41.4440765381 8.1558027267 14.5125207901 2
56.7168731689 70.6782455444 46.9860153198 3
30.5060825348 42.4600143433 19.2009086609 2
61.5815773010 73.0357894897 13.6460218430 2
50.8465423584 65.3871002197 55.3989295959 3
79.7291336060 93.2935638428 38.7946548462 3
40.6326866150 10.4490823746 45.5997505188 1
62.1332092285 89.9461593628 45.5077972412 3
93.5114669800 62.2236366272 96.3211975098 3
36.7738189697 59.2464523315 80.0645904541 0
80.6672897339 0.6905299425 88.2203903198 1
95.1798095703 57.4074020386 58.8986396790 3
42.1658287048 87.9134826660 1.3586518764 2
61.3667373657 49.4950599670 74.3944396973 0
75.0127563477 0.3416014314 39.7815399170 1
30.4116878510 80.0707321167 33.0751075745 2
69.2063446045 20.7034206390 43.5241889954 1
14.8060913086 82.8366317749 33.4703521729 2
60.3138847351 76.3480987549 95.6939926147 3
56.6350822449 13.1219224930 54.9404449463 1
36.6996726990 93.7892150879 55.6309776306 3
24.9200649261 88.9690246582 13.0383758545 2
83.8187026978 31.1348495483 0.9518613815 1
85.1773529053 92.5015869141 50.4469223022 3
59.5717964172 67.5143432617 50.7885208130 3
99.3533401489 97.9260330200 30.8592586517 3
32.4284477234 67.1323776245 51.5626792908 2
75.9526367188 81.9384689331 34.3993110657 3
9.4229888916 42.2523574829 10.7474126816 2
5.1169810295 98.8874359131 23.8693351746 2
60.0574264526 35.5871124268 17.6585483551 2
15.6884002686 60.5071792603 6.6275701523 2
28.7267780304 44.3258857727 37.7624206543 2
29.6786365509 29.5032405853 30.2640075684 2
80.1255569458 89.0750427246 97.7783508301 3
30.9140834808 88.4283752441 95.7043838501 0
61.7733421326 20.8568229675 62.8367614746 1
13.3360176086 96.8094558716 44.7752304077 0
47.7353286743 6.2324466705 87.0275878906 1
58.4827423096 11.3494281769 85.9150314331 1
82.3520812988 71.4068527222 21.5021419525 3
0.0106231309 87.0952529907 82.0093231201 0
6.6381931305 15.8220291138 26.3352031708 2
44.4006156921 45.5006675720 55.8384475708 0
74.6646194458 25.6262245178 44.9134864807 1
72.4429702759 56.5403099060 33.3418655396 3
68.1473617554 18.3136463165 54.1986885071 1
30.9841213226 31.6496639252 51.0081481934 0
75.7593536377 79.3849868774 57.2405929565 3
62.7869415283 37.8677291870 68.5900192261 1
48.7019691467 20.2198066711 39.9968757629 1
70.2041091919 20.2304286957 27.0921268463 1
52.2134323120 26.8686237335 42.9141540527 1
78.5486373901 71.2692413330 88.4148254395 3
34.3870811462 45.9338569641 14.0410480499 2
79.3005676270 18.3768329620 70.5813522339 1
12.6424312592 86.5241928101 88.8950042725 0
66.8411178589 17.5083122253 20.5446662903 1
17.8492641449 93.2676620483 99.9296569824 0
75.0898513794 56.0546035767 37.7973899841 3
43.6798782349 4.7565732002 58.0171928406 1
83.6767501831 74.9606857300 78.2476272583 3
10.7688779831 27.1741142273 5.1162471771 2
53.6830291748 5.7227516174 76.3854827881 1
42.0978546143 40.1098327637 22.3193435669 2
56.1389045715 19.4104022980 40.6961784363 1
26.7202606201 32.0528335571 27.2203674316 2
15.6152620316 98.8939514160 44.7286796570 0
36.1599311829 16.7432174683 37.9963455200 2
36.0895881653 91.8330764771 94.0509490967 0
73.8869705200 35.5129508972 98.8075180054 1
31.9041690826 19.1897010803 73.7682037354 0
10.1517944336 29.9585781097 0.9423224330 2
15.2680425644 83.6416091919 6.6650738716 2
91.6535263062 25.7394676208 46.7749099731 1
13.9728708267 81.8783721924 66.1853103638 0
54.6690444946 8.5986328125 98.2381439209 1
81.8894119263 24.2138957977 97.1320953369 1
26.6180953979 60.3738250732 13.8753128052 2
64.6144409180 96.4634094238 5.7083859444 3
58.6653900146 70.3503875732 41.2213363647 3
57.4729080200 2.2545564175 60.4110374451 1
31.2411193848 12.4063510895 90.3696212769 0
32.1834411621 27.6743927002 74.0112304688 0
38.8485145569 19.3279190063 99.7506942749 0
85.6234207153 33.3007888794 81.6290740967 1
51.8087310791 87.9698410034 90.2277069092 3
50.0468750000 69.8592529297 14.4416007996 2
47.1789703369 96.4773483276 74.8154220581 3
61.0542831421 61.0917854309 71.2788314819 3
66.7626647949 19.7571773529 41.6292228699 1
7.9840064049 77.2300872803 43.8837814331 0
68.3950424194 8.4712047577 56.2901306152 1
58.7646598816 40.6546440125 83.9645233154 0
32.7758903503 79.5031585693 3.2924420834 2
32.5265884399 65.1265792847 36.5932312012 2
14.1556606293 16.9353122711 24.5630683899 2
4.3833651543 66.9821853638 94.4223251343 0
18.8249645233 14.1611576080 90.8996734619 0
93.6403884888 75.2154388428 51.9914550781 3
64.9192276001 41.9781112671 71.7486343384 1
6.5484485626 49.9621200562 48.9787178040 0
50.4322280884 18.3571624756 57.4499244690 1
6.7223563194 77.1218261719 98.1045684814 0
90.6868820190 9.8977146149 77.6077346802 1
93.9793243408 42.4243049622 42.7343139648 1
30.5725517273 56.5799636841 59.6696243286 0
55.1356201172 60.9633331299 26.6518115997 2
49.5579414368 79.7882995605 40.8129692078 3
40.4576110840 73.4286880493 16.0284118652 2
92.4490661621 38.3479118347 58.0065231323 1
64.1976928711 44.8963623047 7.9686403275 2
13.1764154434 95.3285903931 26.3258018494 2
70.6263427734 2.0509436131 3.4476253986 1
68.7309112549 92.7378234863 13.3453397751 3
46.3386421204 86.7171401978 55.7696456909 3
89.0729522705 17.2896957397 12.3496103287 1
48.7425765991 72.4253158569 73.3129348755 3
75.3943939209 21.9832592010 53.1012344360 1
16.2073612213 62.4408721924 26.5299224854 2
32.2357711792 54.8899345398 64.8778305054 0
90.2422943115 19.0876312256 9.7741928101 1
98.2109375000 32.2640457153 5.1027798653 1
24.5367374420 2.8903865814 7.1537232399 2
27.9843635559 71.6212997437 99.8915405273 0
41.3297042847 17.9599380493 86.6086883545 0
97.0993423462 7.0328912735 3.8983860016 1
9.4489593506 55.7754707336 76.3237075806 0
82.7619018555 31.1698589325 98.3069686890 1
35.8631324768 47.3772201538 60.7478332520 0
62.3930587769 79.6129913330 15.6377677917 3
27.2708892822 69.8552856445 34.7253990173 2
37.0450820923 68.0662231445 66.9894485474 0
42.1478614807 92.6029586792 69.8798294067 3
49.3015861511 20.5873260498 41.5011291504 1
49.1931304932 61.9170303345 59.4610671997 3
35.8018226624 59.0163764954 66.4939575195 0
39.7002067566 68.4653320312 22.2694282532 2
16.0239124298 51.2272338867 53.4392890930 0
14.3308753967 87.0903701782 0.8165060282 2
75.0787048340 49.4834289551 80.4294967651 3
90.7164764404 76.7543182373 50.2847862244 3
25.4418735504 13.7994022369 18.3510093689 2
92.4313201904 55.9472618103 10.9539699554 2
62.3111495972 5.2488508224 31.5412940979 1
3.8122761250 54.4419822693 93.4583282471 0
63.2733421326 90.2438049316 52.4747009277 3
29.7673015594 29.9440155029 20.9400367737 2
52.0367279053 45.9679260254 72.1672744751 0
5.4760150909 60.2988014221 59.2576446533 0
6.2925209999 35.3775100708 8.7410717010 2
86.7220153809 26.0939865112 85.4953918457 1
37.0068054199 51.5358619690 99.2947921753 0
55.3578147888 43.9671783447 55.2420539856 1
66.3117828369 6.2783269882 60.4909057617 1
97.8530807495 10.0906028748 14.9328918457 1
91.3114013672 73.3639450073 5.1766967773 3
43.7861061096 3.1312472820 35.1207122803 1
64.7261428833 55.1679725647 81.0886383057 3
36.8934173584 60.6439895630 41.3874359131 2
96.1510620117 66.9365081787 76.7649459839 3
4.8921298981 53.6585311890 2.8589341640 2
90.3875198364 90.6653366089 54.3947944641 3
89.6823120117 46.0231513977 98.3619766235 1
44.9243698120 12.3349342346 4.6403007507 2
5.4152770042 10.1880149841 14.7309036255 2
20.3481693268 1.4994181395 88.0948486328 0
25.5248641968 45.2855224609 91.2260971069 0
60.6455726624 10.0116643906 46.3940734863 1
41.7342109680 46.9050788879 7.0380644798 2
83.1216430664 43.0561370850 73.9745712280 1
59.8865928650 47.9482688904 27.6331062317 2
62.7455291748 38.3357887268 18.2984428406 2
17.1403236389 28.0180988312 64.3215942383 0
15.5022964478 72.9424743652 76.6565246582 0
20.1425991058 78.3577423096 86.8445434570 0
34.8735008240 98.7059097290 88.3439636230 0
22.9683513641 24.2307796478 33.6294822693 2
14.1944494247 84.8763504028 43.6411476135 0
60.5885200500 26.6105651855 90.5462265015 1
67.6265869141 9.7322101593 33.6023635864 1
41.6011619568 69.6188049316 81.5506286621 0
69.2342681885 32.3643341064 19.8864173889 1
87.5327148438 49.5046539307 47.9045181274 1
51.8543052673 65.0069503784 20.8469867706 2
28.5108337402 85.1495513916 99.2047271729 0
15.3553743362 20.0230541229 97.9106521606 0
3.6993336678 42.9914054871 22.1414260864 2
37.3288154602 57.1858520508 7.0177803040 2
80.9699630737 17.7743778229 33.6283454895 1
71.5161895752 85.4009628296 43.3605537415 3
5.1185541153 27.0021286011 12.9793596268 2
86.6691818237 96.2363967896 45.3436927795 3
6.5556035042 83.7691040039 94.8483505249 0
54.4601211548 35.6234130859 59.8553047180 1
75.3071060181 64.1342468262 45.0048561096 3
74.5118408203 79.4896163940 65.0279083252 3
72.4224853516 83.1889572144 8.0193147659 3
94.5639114380 20.5177707672 65.2051696777 1
1.5816953182 1.4877345562 82.9795455933 0
35.2100410461 73.0039215088 68.3805084229 0
78.5705947876 78.1224822998 95.3826446533 3
91.5499572754 64.7916641235 91.6190414429 3
36.8936462402 71.3472671509 75.3881454468 0
31.7419967651 25.8073902130 11.0115623474 2
91.5972976685 1.1144973040 75.1458129883 1
36.6021575928 75.6263351440 54.6354293823 3
1.6300678253 48.0488281250 37.8243827820 2
9.6493825912 42.6127433777 58.3421516418 0
74.8545532227 44.1944389343 59.8298912048 1
57.8340988159 79.4044799805 32.8338165283 3
26.2146110535 57.9750709534 10.9562931061 2
21.5972518921 49.5250282288 75.7479553223 0
13.2162895203 86.4186782837 47.0952224731 0
88.6044387817 18.1606731415 72.9026107788 1
99.6160049438 9.7579765320 74.0171127319 1
74.7618103027 46.3601341248 49.6434516907 1
29.3972377777 47.9902038574 97.6922760010 0
67.2216262817 57.6395874023 40.3050231934 3
25.5637760162 32.4941368103 84.4994583130 0
85.3936691284 90.3282394409 63.9039344788 3
18.2274799347 16.5428504944 21.8790092468 2
29.1837730408 38.1401023865 71.4040374756 0
4.9317302704 51.3563919067 57.8227119446 0
52.0269584656 39.9608306885 75.9833908081 0
24.9295673370 39.5768318176 85.7413558960 0
98.9466781616 14.3386411667 32.1014976501 1
48.5901298523 43.7358779907 80.0917053223 0
46.2824058533 10.9575014114 37.7312850952 1
